rank,code,name,data_date,close,pct_change,score,rating,daily_trend,weekly_trend,trend_60m,data_confidence,conclusion
18,600030,中信证券,2026-09-01,28.02,0.7913669064748108,55.8,D,震荡,多头,多头,high,震荡/多头，60分钟多头；目前只适合观察，等待结构改善。
19,002517,恺英网络,2026-09-01,16.97,-1.164822364589413,55.7,D,偏空震荡,空头,多头,high,偏空震荡/空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
20,002008,大族激光,2026-09-01,94.6,-1.8468561942311723,54.8,D,震荡,偏空震荡,强势多头,high,震荡/偏空震荡，60分钟强势多头；已进入条件化回踩观察区，仍需次日量价确认。
21,002436,兴森科技,2026-09-01,34.55,-4.0544293251874475,54.7,D,偏多震荡,多头,偏空震荡,high,偏多震荡/多头，60分钟偏空震荡；已进入条件化回踩观察区，仍需次日量价确认。
22,002463,沪电股份,2026-09-01,120.72,-3.354415178928827,53.8,D,偏多震荡,多头,偏空震荡,high,偏多震荡/多头，60分钟偏空震荡；已进入条件化回踩观察区，仍需次日量价确认。
23,002475,立讯精密,2026-09-01,56.92,-1.2148559527941583,53.0,D,震荡,空头,多头,high,震荡/空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
24,002179,中航光电,2026-09-01,34.9,-0.9929078014184411,52.0,D,震荡,空头,多头,high,震荡/空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
25,600066,宇通客车,2026-09-01,30.54,2.5176233635448186,51.9,D,震荡,偏空震荡,多头,high,震荡/偏空震荡，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
26,603228,景旺电子,2026-09-01,89.3,-7.451549383355783,51.7,D,偏空震荡,强势多头,空头,high,偏空震荡/强势多头，60分钟空头；目前只适合观察，等待结构改善。
27,002126,银轮股份,2026-09-01,41.91,0.09553379508000504,51.5,D,震荡,空头,多头,high,震荡/空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
28,002558,巨人网络,2026-09-01,26.95,-1.821493624772308,50.8,D,空头,空头,偏空震荡,high,空头/空头，60分钟偏空震荡；已进入条件化回踩观察区，仍需次日量价确认。
29,600312,平高电气,2026-09-01,19.8,-0.3522898842476141,50.4,D,偏空震荡,震荡,偏空震荡,high,偏空震荡/震荡，60分钟偏空震荡；已进入条件化回踩观察区，仍需次日量价确认。
30,300124,汇川技术,2026-09-01,60.95,-1.4869888475836368,50.0,D,偏空震荡,空头,偏空震荡,high,偏空震荡/空头，60分钟偏空震荡；目前只适合观察，等待结构改善。
31,603019,中科曙光,2026-09-01,86.67,-1.8126203693213938,49.8,D,空头,空头,多头,high,空头/空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
32,002916,深南电路,2026-09-01,354.34,-3.9937140999241394,49.5,D,偏空震荡,多头,偏空震荡,high,偏空震荡/多头，60分钟偏空震荡；已进入条件化回踩观察区，仍需次日量价确认。
33,002602,世纪华通,2026-09-01,13.85,-2.0509193776520607,48.8,D,偏空震荡,空头,偏空震荡,high,偏空震荡/空头，60分钟偏空震荡；已进入条件化回踩观察区，仍需次日量价确认。
34,000338,潍柴动力,2026-09-01,27.35,0.6624953993374927,48.3,D,空头,偏空震荡,震荡,high,空头/偏空震荡，60分钟震荡；目前只适合观察，等待结构改善。
35,002156,通富微电,2026-09-01,61.38,-4.92565055762082,47.9,D,空头,多头,空头,high,空头/多头，60分钟空头；目前只适合观察，等待结构改善。
36,002938,鹏鼎控股,2026-09-01,88.22,-5.444801714898173,47.7,D,空头,多头,偏空震荡,high,空头/多头，60分钟偏空震荡；目前只适合观察，等待结构改善。
37,300442,润泽科技,2026-09-01,64.95,-1.9178495922681948,47.2,D,空头,空头,偏多震荡,high,空头/空头，60分钟偏多震荡；已进入条件化回踩观察区，仍需次日量价确认。
38,601138,工业富联,2026-09-01,62.94,-2.9302899444787256,46.6,D,偏空震荡,偏空震荡,偏空震荡,high,偏空震荡/偏空震荡，60分钟偏空震荡；已进入条件化回踩观察区，仍需次日量价确认。
39,300059,东方财富,2026-09-01,19.4,0.05157297576068309,45.9,D,空头,空头,多头,high,空头/空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
40,600584,长电科技,2026-09-01,73.29,-3.2475247524752393,45.2,D,空头,多头,空头,high,空头/多头，60分钟空头；目前只适合观察，等待结构改善。
41,600406,国电南瑞,2026-09-01,22.92,-0.2176752285589778,44.5,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
42,002484,江海股份,2026-09-01,59.46,-6.214511041009462,44.4,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
43,688396,华润微,2026-09-01,58.59,-4.561003420752563,44.0,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
44,002371,北方华创,2026-09-01,667.7,-4.585661412709518,42.9,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
45,600549,厦门钨业,2026-09-01,51.68,-4.154302670623144,42.8,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
46,603986,兆易创新,2026-09-01,393.0,-3.2019704433497553,42.6,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
47,002185,华天科技,2026-09-01,16.52,-3.1085043988269834,42.6,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
48,300054,鼎龙股份,2026-09-01,69.37,-4.606710671067093,42.4,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
49,000988,华工科技,2026-09-01,101.53,-3.073985680190927,42.3,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
50,603920,世运电路,2026-09-01,37.62,-2.6649417852522617,42.3,D,偏空震荡,强势空头,空头,high,偏空震荡/强势空头，60分钟空头；已进入条件化回踩观察区，仍需次日量价确认。
51,600111,北方稀土,2026-09-01,40.17,-1.107828655834553,42.1,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
52,002594,比亚迪,2026-09-01,88.71,0.5782312925169952,41.8,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
53,002335,科华数据,2026-09-01,30.1,-2.336145360155739,41.3,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
54,688187,时代电气,2026-09-01,46.91,-0.36108751062022826,41.1,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
55,603799,华友钴业,2026-09-01,39.13,-1.1119535001263503,41.0,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
56,002050,三花智控,2026-09-01,35.96,-0.9366391184572942,40.4,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
57,300014,亿纬锂能,2026-09-01,52.5,-0.4927975739196344,39.0,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
58,601689,拓普集团,2026-09-01,46.48,-0.7473841554559102,38.8,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
59,600875,东方电气,2026-09-01,25.28,-1.8252427184465958,38.1,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
