rank,code,name,data_date,close,pct_change,score,rating,daily_trend,weekly_trend,trend_60m,data_confidence,conclusion
37,601689,拓普集团,2026-09-02,46.52,0.0860585197934638,44.4,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
38,603986,兆易创新,2026-09-02,388.86,-1.053435114503809,44.1,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
39,002938,鹏鼎控股,2026-09-02,85.8,-2.7431421446384108,43.8,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
40,600066,宇通客车,2026-09-02,29.47,-3.5036018336607744,43.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
41,002050,三花智控,2026-09-02,35.62,-0.9454949944382784,43.5,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
42,002371,北方华创,2026-09-02,667.0,-0.1048375018721015,43.4,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
43,600406,国电南瑞,2026-09-02,22.59,-1.4397905759162333,43.3,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
44,600312,平高电气,2026-09-02,19.29,-2.575757575757587,43.3,D,偏空震荡,偏空震荡,空头,high,偏空震荡/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
45,300054,鼎龙股份,2026-09-02,68.73,-0.9225890154245353,43.2,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
46,002156,通富微电,2026-09-02,59.7,-2.7370478983382185,43.0,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
47,002185,华天科技,2026-09-02,16.05,-2.8450363196125816,42.6,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
48,002594,比亚迪,2026-09-02,86.8,-2.153083079697893,41.9,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
49,600584,长电科技,2026-09-02,71.31,-2.701596397871475,41.7,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
50,688187,时代电气,2026-09-02,46.15,-1.6201236410147035,41.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
51,300059,东方财富,2026-09-02,18.91,-2.5257731958762797,41.5,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
52,688396,华润微,2026-09-02,56.92,-2.8503157535415657,41.4,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
53,002335,科华数据,2026-09-02,29.97,-0.4318936877076518,41.3,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
54,600549,厦门钨业,2026-09-02,50.0,-3.2507739938080538,40.8,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
55,603799,华友钴业,2026-09-02,37.94,-3.0411449016100267,40.4,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
56,000988,华工科技,2026-09-02,99.3,-2.1963951541416393,39.7,D,空头,强势空头,强势空头,high,空头/强势空头，60分钟强势空头；目前只适合观察，等待结构改善。
57,300014,亿纬锂能,2026-09-02,51.05,-2.7619047619047654,39.4,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
58,600875,东方电气,2026-09-02,24.55,-2.8876582278481,38.7,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
59,600111,北方稀土,2026-09-02,39.09,-2.688573562359964,36.9,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
