rank,code,name,data_date,close,pct_change,score,rating,daily_trend,weekly_trend,trend_60m,data_confidence,conclusion
18,002938,鹏鼎控股,2026-09-14,88.24,-4.759848893685925,49.3,D,偏空震荡,多头,空头,high,偏空震荡/多头，60分钟空头；已进入条件化回踩观察区，仍需次日量价确认。
19,600487,亨通光电,2026-09-14,63.2,-3.1269160024524734,47.3,D,偏空震荡,偏空震荡,空头,high,偏空震荡/偏空震荡，60分钟空头；已进入条件化回踩观察区，仍需次日量价确认。
20,601899,紫金矿业,2026-09-14,32.25,-0.030998140111582195,47.0,D,偏空震荡,多头,强势空头,high,偏空震荡/多头，60分钟强势空头；目前只适合观察，等待结构改善。
21,601138,工业富联,2026-09-14,61.57,-3.9,46.8,D,偏空震荡,偏空震荡,强势空头,high,偏空震荡/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
22,600309,万华化学,2026-09-14,73.51,-1.3288590604026762,45.1,D,偏空震荡,震荡,强势空头,high,偏空震荡/震荡，60分钟强势空头；目前只适合观察，等待结构改善。
23,600406,国电南瑞,2026-09-14,22.21,-0.35890533871690833,45.1,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
24,002475,立讯精密,2026-09-14,52.78,-4.712041884816753,44.9,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
25,603019,中科曙光,2026-09-14,81.97,-0.34042553191488967,44.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
26,300124,汇川技术,2026-09-14,53.66,0.261584454409558,44.6,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
27,002517,恺英网络,2026-09-14,17.01,-3.9525691699604737,44.6,D,偏空震荡,空头,空头,high,偏空震荡/空头，60分钟空头；已进入条件化回踩观察区，仍需次日量价确认。
28,000338,潍柴动力,2026-09-14,26.14,-0.7216103304215626,44.5,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
29,002594,比亚迪,2026-09-14,85.43,1.7023809523809552,44.4,D,空头,空头,震荡,high,空头/空头，60分钟震荡；目前只适合观察，等待结构改善。
30,603986,兆易创新,2026-09-14,356.88,-3.89,44.2,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
31,000977,浪潮信息,2026-09-14,68.82,-2.438332860788228,44.2,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
32,002156,通富微电,2026-09-14,56.78,-2.103448275862063,44.0,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
33,002050,三花智控,2026-09-14,34.7,-0.4875250932033115,43.4,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
34,002179,中航光电,2026-09-14,34.18,-2.9528676888131766,43.1,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
35,600584,长电科技,2026-09-14,66.33,-2.08,42.9,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
36,002484,江海股份,2026-09-14,58.13,0.18958979662184738,42.8,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；已进入条件化回踩观察区，仍需次日量价确认。
37,600030,中信证券,2026-09-14,26.61,-1.1515601783060991,42.8,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
38,002185,华天科技,2026-09-14,16.0,-1.2345679012345623,42.6,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
39,002371,北方华创,2026-09-14,626.0,-1.2618296529968487,42.5,D,强势空头,偏空震荡,空头,high,强势空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
40,600312,平高电气,2026-09-14,19.18,0.10438413361169019,42.3,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
41,002415,海康威视,2026-09-14,33.16,-0.2706766917293324,42.2,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
42,300054,鼎龙股份,2026-09-14,66.94,0.45018007202881627,42.1,D,强势空头,偏空震荡,空头,high,强势空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
43,002281,光迅科技,2026-09-14,171.81,-3.13,41.6,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
44,688396,华润微,2026-09-14,55.2,-1.4109662439721338,41.4,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
45,002335,科华数据,2026-09-14,29.16,0.6558508802209317,41.3,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
46,600066,宇通客车,2026-09-14,27.01,1.2748406449193839,40.9,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
47,600549,厦门钨业,2026-09-14,49.38,1.2092641934822845,40.8,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
48,002126,银轮股份,2026-09-14,38.85,0.20634511220014584,40.4,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
49,300442,润泽科技,2026-09-14,60.68,-0.6060606060605989,40.2,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
50,603993,洛阳钼业,2026-09-14,17.89,-1.4325068870523316,40.0,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
51,300014,亿纬锂能,2026-09-14,49.3,1.4403292181069949,39.7,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
52,600875,东方电气,2026-09-14,24.31,-3.14741035856575,39.5,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
53,603799,华友钴业,2026-09-14,35.63,-1.1924570160843029,39.3,D,空头,强势空头,强势空头,high,空头/强势空头，60分钟强势空头；目前只适合观察，等待结构改善。
54,300059,东方财富,2026-09-14,18.22,-0.49153468050245896,39.1,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
55,000988,华工科技,2026-09-14,100.0,-3.74,38.8,D,空头,强势空头,强势空头,high,空头/强势空头，60分钟强势空头；目前只适合观察，等待结构改善。
56,688187,时代电气,2026-09-14,45.14,-0.13274336283186638,38.8,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
57,002558,巨人网络,2026-09-14,25.02,-0.7536691788972649,38.6,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
58,601689,拓普集团,2026-09-14,43.13,0.06960556844548549,38.3,D,空头,强势空头,强势空头,high,空头/强势空头，60分钟强势空头；目前只适合观察，等待结构改善。
59,600111,北方稀土,2026-09-14,37.12,-0.96,38.2,D,空头,强势空头,强势空头,high,空头/强势空头，60分钟强势空头；目前只适合观察，等待结构改善。
