rank,code,name,data_date,close,pct_change,score,rating,daily_trend,weekly_trend,trend_60m,data_confidence,conclusion
20,601318,中国平安,2026-09-22,54.46,0.8892182289736983,55.3,D,偏空震荡,偏多震荡,偏多震荡,high,偏空震荡/偏多震荡，60分钟偏多震荡；已进入条件化回踩观察区，仍需次日量价确认。
21,300442,润泽科技,2026-09-22,66.73,6.682653876898503,54.8,D,震荡,空头,强势多头,high,震荡/空头，60分钟强势多头；已达到放量突破条件，但不适合无条件追涨。
22,600183,生益科技,2026-09-22,143.45,-1.9279414780884796,54.7,D,偏空震荡,多头,空头,high,偏空震荡/多头，60分钟空头；已进入条件化回踩观察区，仍需次日量价确认。
23,002008,大族激光,2026-09-22,94.26,-2.3718280683583504,54.6,D,偏多震荡,偏空震荡,偏空震荡,high,偏多震荡/偏空震荡，60分钟偏空震荡；已进入条件化回踩观察区，仍需次日量价确认。
24,603019,中科曙光,2026-09-22,84.67,0.869668811055524,54.5,D,震荡,空头,多头,high,震荡/空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
25,002335,科华数据,2026-09-22,30.26,2.2297297297297236,54.5,D,震荡,空头,强势多头,high,震荡/空头，60分钟强势多头；已进入条件化回踩观察区，仍需次日量价确认。
26,600938,中国海油,2026-09-22,33.09,-1.341681574239706,54.4,D,偏空震荡,强势多头,震荡,high,偏空震荡/强势多头，60分钟震荡；已进入条件化回踩观察区，仍需次日量价确认。
27,601689,拓普集团,2026-09-22,45.71,-0.10926573426572883,54.4,D,震荡,强势空头,强势多头,high,震荡/强势空头，60分钟强势多头；已进入条件化回踩观察区，仍需次日量价确认。
28,002602,世纪华通,2026-09-22,14.62,0.0684462696783017,54.3,D,偏空震荡,震荡,空头,high,偏空震荡/震荡，60分钟空头；目前只适合观察，等待结构改善。
29,000338,潍柴动力,2026-09-22,27.03,-0.18463810930574587,54.3,D,震荡,偏空震荡,多头,high,震荡/偏空震荡，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
30,002156,通富微电,2026-09-22,63.52,3.8247793396534835,54.2,D,震荡,偏空震荡,强势多头,high,震荡/偏空震荡，60分钟强势多头；目前只适合观察，等待结构改善。
31,600900,长江电力,2026-09-22,28.02,-0.2846975088968029,54.0,D,偏空震荡,多头,空头,high,偏空震荡/多头，60分钟空头；目前只适合观察，等待结构改善。
32,002484,江海股份,2026-09-22,60.98,0.49439683586025573,53.7,D,震荡,偏空震荡,多头,high,震荡/偏空震荡，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
33,600584,长电科技,2026-09-22,72.24,0.02769315978952136,53.4,D,震荡,偏空震荡,强势多头,high,震荡/偏空震荡，60分钟强势多头；目前只适合观察，等待结构改善。
34,000977,浪潮信息,2026-09-22,72.15,0.41753653444678296,51.7,D,空头,偏空震荡,多头,high,空头/偏空震荡，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
35,000333,美的集团,2026-09-22,82.54,2.0271940667490718,51.1,D,空头,多头,空头,high,空头/多头，60分钟空头；目前只适合观察，等待结构改善。
36,002517,恺英网络,2026-09-22,16.89,0.6555423122765136,50.6,D,空头,空头,震荡,high,空头/空头，60分钟震荡；已进入条件化回踩观察区，仍需次日量价确认。
37,300054,鼎龙股份,2026-09-22,71.07,-1.4422410206628822,50.5,D,震荡,偏空震荡,偏空震荡,high,震荡/偏空震荡，60分钟偏空震荡；已进入条件化回踩观察区，仍需次日量价确认。
38,002594,比亚迪,2026-09-22,86.58,1.5958695141985446,50.4,D,偏空震荡,空头,多头,high,偏空震荡/空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
39,603993,洛阳钼业,2026-09-22,17.81,1.2507106310403637,49.2,D,空头,空头,震荡,high,空头/空头，60分钟震荡；目前只适合观察，等待结构改善。
40,600941,中国移动,2026-09-22,96.45,0.45828559525049606,48.9,D,空头,偏多震荡,空头,high,空头/偏多震荡，60分钟空头；目前只适合观察，等待结构改善。
41,600030,中信证券,2026-09-22,26.89,0.5609573672400892,48.6,D,空头,偏空震荡,偏多震荡,high,空头/偏空震荡，60分钟偏多震荡；目前只适合观察，等待结构改善。
42,600312,平高电气,2026-09-22,19.3,-0.974858902001019,48.6,D,空头,震荡,偏多震荡,high,空头/震荡，60分钟偏多震荡；目前只适合观察，等待结构改善。
43,600690,海尔智家,2026-09-22,20.2,1.5585721468074354,48.4,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
44,300059,东方财富,2026-09-22,18.77,0.4280363830925449,48.2,D,偏空震荡,空头,多头,high,偏空震荡/空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
45,600111,北方稀土,2026-09-22,37.9,0.052798310454060804,47.4,D,空头,强势空头,多头,high,空头/强势空头，60分钟多头；目前只适合观察，等待结构改善。
46,600406,国电南瑞,2026-09-22,22.23,0.588235294117645,47.2,D,空头,空头,偏多震荡,high,空头/空头，60分钟偏多震荡；目前只适合观察，等待结构改善。
47,603799,华友钴业,2026-09-22,36.66,1.635708344884934,46.9,D,空头,强势空头,多头,high,空头/强势空头，60分钟多头；目前只适合观察，等待结构改善。
48,601899,紫金矿业,2026-09-22,31.41,0.3514376996805124,46.8,D,空头,偏多震荡,空头,high,空头/偏多震荡，60分钟空头；目前只适合观察，等待结构改善。
49,002415,海康威视,2026-09-22,33.18,1.8416206261510082,45.8,D,空头,偏空震荡,偏多震荡,high,空头/偏空震荡，60分钟偏多震荡；目前只适合观察，等待结构改善。
50,300124,汇川技术,2026-09-22,54.05,2.289931869795603,45.7,D,空头,强势空头,偏多震荡,high,空头/强势空头，60分钟偏多震荡；目前只适合观察，等待结构改善。
51,688187,时代电气,2026-09-22,46.04,0.6778919746337264,45.3,D,空头,空头,多头,high,空头/空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
52,002558,巨人网络,2026-09-22,24.33,1.4045763347642959,45.0,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
53,300014,亿纬锂能,2026-09-22,50.55,1.160696417850704,44.4,D,空头,强势空头,多头,high,空头/强势空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
54,600549,厦门钨业,2026-09-22,49.34,-1.713147410358562,44.0,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
55,600875,东方电气,2026-09-22,24.33,-0.6533278889342631,42.7,D,空头,强势空头,偏多震荡,high,空头/强势空头，60分钟偏多震荡；目前只适合观察，等待结构改善。
56,600031,三一重工,2026-09-22,17.72,-0.22522522522524513,41.7,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
57,002126,银轮股份,2026-09-22,38.54,-1.4322250639386191,41.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
58,600066,宇通客车,2026-09-22,26.17,1.7100660707345616,41.1,D,强势空头,空头,震荡,high,强势空头/空头，60分钟震荡；目前只适合观察，等待结构改善。
59,600309,万华化学,2026-09-22,70.66,0.21273578215854627,38.3,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
