rank,code,name,data_date,close,pct_change,score,rating,daily_trend,weekly_trend,trend_60m,data_confidence,conclusion
15,600030,中信证券,2026-09-04,27.99,0.4666188083273459,56.6,D,偏多震荡,多头,多头,high,偏多震荡/多头，60分钟多头；目前只适合观察，等待结构改善。
16,601899,紫金矿业,2026-09-04,33.35,0.12008405884118556,55.1,D,多头,多头,空头,high,多头/多头，60分钟空头；已进入条件化回踩观察区，仍需次日量价确认。
17,601138,工业富联,2026-09-04,63.69,0.7753164556961956,54.8,D,偏空震荡,多头,多头,high,偏空震荡/多头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
18,600938,中国海油,2026-09-04,33.41,-0.059826503140902876,54.8,D,多头,震荡,空头,high,多头/震荡，60分钟空头；已进入条件化回踩观察区，仍需次日量价确认。
19,000977,浪潮信息,2026-09-04,77.72,-9.994209612044003,53.1,D,偏空震荡,强势多头,强势空头,high,偏空震荡/强势多头，60分钟强势空头；已进入条件化回踩观察区，仍需次日量价确认。
20,002415,海康威视,2026-09-04,34.87,-0.3144654088050314,52.4,D,偏空震荡,强势多头,空头,high,偏空震荡/强势多头，60分钟空头；已进入条件化回踩观察区，仍需次日量价确认。
21,000338,潍柴动力,2026-09-04,26.85,2.559205500381978,48.3,D,空头,偏空震荡,震荡,high,空头/偏空震荡，60分钟震荡；目前只适合观察，等待结构改善。
22,600487,亨通光电,2026-09-04,62.22,-4.702098330525361,48.2,D,偏空震荡,偏空震荡,强势空头,high,偏空震荡/偏空震荡，60分钟强势空头；已进入条件化回踩观察区，仍需次日量价确认。
23,600183,生益科技,2026-09-04,137.5,-3.973741183043511,47.5,D,偏空震荡,多头,偏空震荡,high,偏空震荡/多头，60分钟偏空震荡；已进入条件化回踩观察区，仍需次日量价确认。
24,002126,银轮股份,2026-09-04,41.67,-5.4887729643910195,46.8,D,偏空震荡,空头,偏空震荡,high,偏空震荡/空头，60分钟偏空震荡；已进入条件化回踩观察区，仍需次日量价确认。
25,002436,兴森科技,2026-09-04,33.41,-5.058255186132432,46.1,D,偏空震荡,偏空震荡,空头,high,偏空震荡/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
26,300124,汇川技术,2026-09-04,59.31,-1.3965087281795463,45.8,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
27,688187,时代电气,2026-09-04,46.33,0.45533391153513847,44.9,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
28,300054,鼎龙股份,2026-09-04,66.2,-3.3717705444460733,44.5,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
29,002281,光迅科技,2026-09-04,167.7,-3.331796172469448,44.4,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
30,300059,东方财富,2026-09-04,19.15,0.7364544976327991,44.2,D,空头,空头,偏空震荡,high,空头/空头，60分钟偏空震荡；目前只适合观察，等待结构改善。
31,600406,国电南瑞,2026-09-04,22.71,0.5312084993359889,43.9,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
32,002335,科华数据,2026-09-04,30.06,-1.53946937438586,43.7,D,空头,空头,偏空震荡,high,空头/空头，60分钟偏空震荡；目前只适合观察，等待结构改善。
33,600584,长电科技,2026-09-04,67.36,-5.4861793180861484,43.2,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
34,688396,华润微,2026-09-04,56.55,-0.92852137351086,43.2,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
35,002156,通富微电,2026-09-04,56.87,-4.468335293129522,43.1,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
36,603986,兆易创新,2026-09-04,371.88,-2.9540709812108545,42.9,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
37,002371,北方华创,2026-09-04,638.17,-2.694254696267395,42.9,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
38,000988,华工科技,2026-09-04,95.6,-3.414831279046282,42.8,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
39,002050,三花智控,2026-09-04,35.46,-2.314049586776845,42.3,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
40,002916,深南电路,2026-09-04,331.8,-2.8517889559056098,42.2,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
41,603019,中科曙光,2026-09-04,82.69,-1.967990515708351,42.1,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
42,002594,比亚迪,2026-09-04,87.4,0.10308097583324738,42.1,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
43,600875,东方电气,2026-09-04,25.07,1.993490642799034,41.7,D,空头,强势空头,震荡,high,空头/强势空头，60分钟震荡；目前只适合观察，等待结构改善。
44,002179,中航光电,2026-09-04,34.22,-1.2124711316397252,41.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
45,300442,润泽科技,2026-09-04,62.93,-2.2977798478497125,41.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
46,300014,亿纬锂能,2026-09-04,51.04,-0.21505376344086446,41.1,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
47,601689,拓普集团,2026-09-04,45.82,-4.202383441354796,40.9,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
48,002475,立讯精密,2026-09-04,54.3,-3.3291792771942386,40.8,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
49,002938,鹏鼎控股,2026-09-04,83.29,-1.4669348160416318,40.7,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
50,002463,沪电股份,2026-09-04,111.5,-4.226077993471911,40.4,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
51,603799,华友钴业,2026-09-04,38.07,-1.4496505306756502,40.4,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
52,600066,宇通客车,2026-09-04,28.68,0.9859154929577452,40.3,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
53,002008,大族激光,2026-09-04,87.67,-5.731182795698919,40.2,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
54,002484,江海股份,2026-09-04,56.32,-2.812769628990508,40.1,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
55,603993,洛阳钼业,2026-09-04,18.48,-0.6985491671144484,40.0,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
56,002185,华天科技,2026-09-04,15.57,-2.8089887640449396,39.0,D,强势空头,偏空震荡,强势空头,high,强势空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
57,603920,世运电路,2026-09-04,35.93,-4.084356647090237,38.1,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
58,600549,厦门钨业,2026-09-04,48.79,-3.6342089670156064,37.1,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
59,600111,北方稀土,2026-09-04,38.67,-0.8969759097898544,36.5,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
