rank,code,name,data_date,close,pct_change,score,rating,daily_trend,weekly_trend,trend_60m,data_confidence,conclusion
28,002484,江海股份,2026-09-21,60.68,-1.3012361743656387,53.1,D,震荡,偏空震荡,多头,high,震荡/偏空震荡，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
29,601318,中国平安,2026-09-21,53.98,1.1429642121041805,52.7,D,偏空震荡,偏多震荡,震荡,high,偏空震荡/偏多震荡，60分钟震荡；已进入条件化回踩观察区，仍需次日量价确认。
30,002602,世纪华通,2026-09-21,14.61,-0.5445881552076259,51.8,D,偏空震荡,震荡,空头,high,偏空震荡/震荡，60分钟空头；已进入条件化回踩观察区，仍需次日量价确认。
31,600549,厦门钨业,2026-09-21,50.2,-0.5743711626064574,51.6,D,空头,空头,多头,high,空头/空头，60分钟多头；目前只适合观察，等待结构改善。
32,002475,立讯精密,2026-09-21,54.44,0.628465804066547,51.5,D,空头,空头,多头,high,空头/空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
33,600312,平高电气,2026-09-21,19.49,0.0,51.4,D,空头,震荡,多头,high,空头/震荡，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
34,603019,中科曙光,2026-09-21,83.94,-0.4270462633451988,50.9,D,空头,空头,多头,high,空头/空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
35,000977,浪潮信息,2026-09-21,71.85,-0.04173622704507496,49.3,D,空头,偏空震荡,偏多震荡,high,空头/偏空震荡，60分钟偏多震荡；已进入条件化回踩观察区，仍需次日量价确认。
36,002335,科华数据,2026-09-21,29.6,-0.1686340640809303,48.2,D,空头,空头,偏多震荡,high,空头/空头，60分钟偏多震荡；已进入条件化回踩观察区，仍需次日量价确认。
37,688187,时代电气,2026-09-21,45.73,0.0,47.8,D,空头,空头,多头,high,空头/空头，60分钟多头；目前只适合观察，等待结构改善。
38,002126,银轮股份,2026-09-21,39.1,-0.6858013716027345,47.8,D,空头,空头,偏多震荡,high,空头/空头，60分钟偏多震荡；目前只适合观察，等待结构改善。
39,601899,紫金矿业,2026-09-21,31.3,-0.3502069404648145,47.7,D,空头,偏多震荡,空头,high,空头/偏多震荡，60分钟空头；目前只适合观察，等待结构改善。
40,600941,中国移动,2026-09-21,96.01,-0.641622684466514,47.4,D,空头,偏多震荡,空头,high,空头/偏多震荡，60分钟空头；目前只适合观察，等待结构改善。
41,600111,北方稀土,2026-09-21,37.88,2.767227346717327,47.1,D,空头,强势空头,偏多震荡,high,空头/强势空头，60分钟偏多震荡；目前只适合观察，等待结构改善。
42,600030,中信证券,2026-09-21,26.74,0.7535795026375247,47.1,D,空头,偏空震荡,震荡,high,空头/偏空震荡，60分钟震荡；目前只适合观察，等待结构改善。
43,002594,比亚迪,2026-09-21,85.22,1.0913404507710611,47.0,D,空头,空头,多头,high,空头/空头，60分钟多头；目前只适合观察，等待结构改善。
44,300059,东方财富,2026-09-21,18.69,1.741970604246057,46.7,D,空头,空头,多头,high,空头/空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
45,300442,润泽科技,2026-09-21,62.55,-1.16922104597883,46.7,D,空头,强势空头,多头,high,空头/强势空头，60分钟多头；已进入条件化回踩观察区，仍需次日量价确认。
46,300014,亿纬锂能,2026-09-21,49.97,-3.0837858805275453,45.0,D,空头,强势空头,多头,high,空头/强势空头，60分钟多头；目前只适合观察，等待结构改善。
47,002517,恺英网络,2026-09-21,16.78,1.0234798314268545,44.8,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
48,603799,华友钴业,2026-09-21,36.07,0.8105086640581405,44.7,D,强势空头,强势空头,震荡,high,强势空头/强势空头，60分钟震荡；目前只适合观察，等待结构改善。
49,000333,美的集团,2026-09-21,80.9,-4.146919431279617,44.4,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
50,300124,汇川技术,2026-09-21,52.84,0.7435653002859866,44.0,D,强势空头,强势空头,震荡,high,强势空头/强势空头，60分钟震荡；目前只适合观察，等待结构改善。
51,603993,洛阳钼业,2026-09-21,17.59,0.4568817818389359,43.9,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
52,600690,海尔智家,2026-09-21,19.89,-3.8201160541586066,43.9,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
53,002558,巨人网络,2026-09-21,24.79,-0.7208650380456483,43.5,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
54,600406,国电南瑞,2026-09-21,22.1,0.22675736961450532,42.1,D,强势空头,空头,震荡,high,强势空头/空头，60分钟震荡；目前只适合观察，等待结构改善。
55,600875,东方电气,2026-09-21,24.49,0.2866502866502696,42.1,D,空头,强势空头,震荡,high,空头/强势空头，60分钟震荡；目前只适合观察，等待结构改善。
56,600031,三一重工,2026-09-21,17.76,-0.7266629401900482,41.7,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
57,600309,万华化学,2026-09-21,70.51,-0.8995080815179191,40.0,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
58,002415,海康威视,2026-09-21,32.58,-1.0928961748633892,40.0,D,强势空头,偏空震荡,空头,high,强势空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
59,600066,宇通客车,2026-09-21,25.73,-1.0765090349865503,38.3,D,强势空头,空头,强势空头,high,强势空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
