rank,code,name,data_date,close,pct_change,score,rating,daily_trend,weekly_trend,trend_60m,data_confidence,conclusion
33,601138,工业富联,2026-09-17,61.27,-1.7,45.5,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
34,002335,科华数据,2026-09-17,29.1,-0.512820512820511,45.1,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
35,300124,汇川技术,2026-09-17,51.59,0.29160186625194484,45.0,D,强势空头,强势空头,空头,high,强势空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
36,002602,世纪华通,2026-09-17,14.54,-0.62,44.8,D,偏空震荡,震荡,强势空头,high,偏空震荡/震荡，60分钟强势空头；目前只适合观察，等待结构改善。
37,002594,比亚迪,2026-09-17,84.97,1.2029537875178686,44.3,D,空头,空头,震荡,high,空头/空头，60分钟震荡；目前只适合观察，等待结构改善。
38,601318,中国平安,2026-09-17,53.35,-0.29900953092879545,44.1,D,偏空震荡,偏多震荡,空头,high,偏空震荡/偏多震荡，60分钟空头；目前只适合观察，等待结构改善。
39,600549,厦门钨业,2026-09-17,49.72,-1.7391304347826098,43.9,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
40,600584,长电科技,2026-09-17,67.75,-2.59,43.7,D,强势空头,偏空震荡,偏多震荡,high,强势空头/偏空震荡，60分钟偏多震荡；已进入条件化回踩观察区，仍需次日量价确认。
41,000977,浪潮信息,2026-09-17,69.81,-1.883345045678153,43.7,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
42,600031,三一重工,2026-09-17,18.07,-0.6050605060506031,43.7,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
43,601689,拓普集团,2026-09-17,43.76,4.364416885284994,43.1,D,强势空头,强势空头,震荡,high,强势空头/强势空头，60分钟震荡；目前只适合观察，等待结构改善。
44,600030,中信证券,2026-09-17,26.16,-1.096408317580333,42.7,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
45,603993,洛阳钼业,2026-09-17,17.35,-2.746636771300437,41.7,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
46,002126,银轮股份,2026-09-17,38.45,0.052042674993502125,41.5,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
47,300059,东方财富,2026-09-17,18.09,-1.6313213703099572,41.4,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
48,002475,立讯精密,2026-09-17,52.13,-1.4369446020041532,41.2,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
49,002558,巨人网络,2026-09-17,24.81,-0.12077294685990392,40.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
50,688187,时代电气,2026-09-17,44.93,-0.7729681978798641,40.0,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
51,002415,海康威视,2026-09-17,32.45,-0.4906470407850194,39.9,D,强势空头,偏空震荡,空头,high,强势空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
52,600406,国电南瑞,2026-09-17,21.95,-0.31789282470481295,39.4,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
53,600066,宇通客车,2026-09-17,26.33,-1.0894064613072962,39.4,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
54,600309,万华化学,2026-09-17,70.33,-0.6357728171800026,39.2,D,强势空头,偏空震荡,空头,high,强势空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
55,600875,东方电气,2026-09-17,23.98,0.12526096033402823,39.2,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
56,002517,恺英网络,2026-09-17,16.54,-1.6061867935752483,39.1,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
57,603799,华友钴业,2026-09-17,35.18,-0.5371783997738078,38.0,D,强势空头,强势空头,空头,high,强势空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
58,600111,北方稀土,2026-09-17,36.73,-2.03,37.1,D,强势空头,强势空头,空头,high,强势空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
59,300014,亿纬锂能,2026-09-17,48.23,-0.4129671691100567,36.9,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
