rank,code,name,data_date,close,pct_change,score,rating,daily_trend,weekly_trend,trend_60m,data_confidence,conclusion
27,600312,平高电气,2026-09-15,19.25,0.36496350364962904,44.9,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
28,603019,中科曙光,2026-09-15,82.06,0.10979626692693145,44.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
29,603986,兆易创新,2026-09-15,363.11,1.7456848240305023,44.2,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
30,002371,北方华创,2026-09-15,638.16,1.9424920127795398,44.0,D,强势空头,偏空震荡,震荡,high,强势空头/偏空震荡，60分钟震荡；目前只适合观察，等待结构改善。
31,601138,工业富联,2026-09-15,60.8,-1.25,43.8,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
32,000977,浪潮信息,2026-09-15,68.76,-0.087183958151682,43.7,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
33,601899,紫金矿业,2026-09-15,31.68,-1.7674418604651132,43.7,D,空头,偏多震荡,强势空头,high,空头/偏多震荡，60分钟强势空头；目前只适合观察，等待结构改善。
34,600309,万华化学,2026-09-15,72.99,-0.7073867501020459,43.1,D,偏空震荡,偏空震荡,强势空头,high,偏空震荡/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
35,002475,立讯精密,2026-09-15,51.63,-2.178855627131482,43.0,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
36,002156,通富微电,2026-09-15,57.31,0.9334272631208229,43.0,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
37,000338,潍柴动力,2026-09-15,26.04,-0.38255547054323324,42.4,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
38,002594,比亚迪,2026-09-15,84.3,-1.322720355846907,41.9,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
39,600030,中信证券,2026-09-15,26.35,-0.9770762871101013,41.8,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
40,300442,润泽科技,2026-09-15,60.91,1.08872440003982,41.5,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
41,688396,华润微,2026-09-15,55.25,0.09057971014492239,41.4,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
42,002335,科华数据,2026-09-15,28.78,-1.3031550068587028,41.3,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
43,002281,光迅科技,2026-09-15,168.37,-2.0,41.2,D,空头,偏空震荡,强势空头,high,空头/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
44,600406,国电南瑞,2026-09-15,21.99,-0.9905447996398142,40.9,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
45,002050,三花智控,2026-09-15,33.8,-2.5936599423631246,40.8,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
46,300059,东方财富,2026-09-15,18.17,-0.27442371020854894,40.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
47,603993,洛阳钼业,2026-09-15,17.64,-1.397428731134709,40.1,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
48,002126,银轮股份,2026-09-15,38.43,-1.0810810810810811,40.0,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
49,002558,巨人网络,2026-09-15,25.05,0.11990407673860837,39.8,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
50,000988,华工科技,2026-09-15,100.2,0.2,39.5,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
51,600584,长电科技,2026-09-15,66.86,0.8,39.4,D,强势空头,偏空震荡,空头,high,强势空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
52,688187,时代电气,2026-09-15,44.75,-0.8639787328311943,39.3,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
53,600066,宇通客车,2026-09-15,27.02,0.03702332469455172,39.0,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
54,002415,海康威视,2026-09-15,32.77,-1.1761158021712736,39.0,D,强势空头,偏空震荡,空头,high,强势空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
55,603799,华友钴业,2026-09-15,35.29,-0.9542520348021388,38.9,D,空头,强势空头,强势空头,high,空头/强势空头，60分钟强势空头；目前只适合观察，等待结构改善。
56,601689,拓普集团,2026-09-15,41.95,-2.735914676559237,38.4,D,空头,强势空头,强势空头,high,空头/强势空头，60分钟强势空头；目前只适合观察，等待结构改善。
57,600111,北方稀土,2026-09-15,37.33,0.57,38.0,D,强势空头,强势空头,空头,high,强势空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
58,300014,亿纬锂能,2026-09-15,48.36,-1.9066937119675442,38.0,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
59,600875,东方电气,2026-09-15,24.12,-0.7815713698066551,37.3,D,空头,强势空头,强势空头,high,空头/强势空头，60分钟强势空头；目前只适合观察，等待结构改善。
