rank,code,name,data_date,close,pct_change,score,rating,daily_trend,weekly_trend,trend_60m,data_confidence,conclusion
36,603986,兆易创新,2026-09-10,380.64,-0.3220991436876486,44.1,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；已进入条件化回踩观察区，仍需次日量价确认。
37,000977,浪潮信息,2026-09-10,70.43,-1.3309050154104662,43.7,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
38,300059,东方财富,2026-09-10,18.97,0.3172924378635589,43.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
39,603799,华友钴业,2026-09-10,37.4,-2.068604346687608,43.5,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
40,002156,通富微电,2026-09-10,58.34,-0.01713796058269157,43.0,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
41,002594,比亚迪,2026-09-10,83.52,-2.7480204937121555,42.6,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
42,600406,国电南瑞,2026-09-10,22.49,0.17817371937638438,42.6,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
43,300442,润泽科技,2026-09-10,61.95,-0.7211538461538436,42.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
44,002126,银轮股份,2026-09-10,39.54,-2.1287128712871306,42.4,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
45,600066,宇通客车,2026-09-10,27.12,-2.6910656620021567,42.2,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
46,300054,鼎龙股份,2026-09-10,67.32,-0.5906674542232815,42.1,D,强势空头,偏空震荡,空头,high,强势空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
47,002050,三花智控,2026-09-10,35.46,-2.017131804365835,42.1,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
48,688187,时代电气,2026-09-10,45.7,-0.8676789587852451,42.1,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
49,688396,华润微,2026-09-10,56.28,0.0,41.9,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
50,600584,长电科技,2026-09-10,68.12,-0.7575757575757569,41.7,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
51,002335,科华数据,2026-09-10,29.43,-2.095808383233533,41.3,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
52,002484,江海股份,2026-09-10,58.01,-1.6279464134305588,40.9,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；已进入条件化回踩观察区，仍需次日量价确认。
53,002371,北方华创,2026-09-10,638.64,-1.200495049504946,40.5,D,强势空头,偏空震荡,空头,high,强势空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
54,600549,厦门钨业,2026-09-10,49.73,-2.0677432059866163,40.4,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
55,601689,拓普集团,2026-09-10,44.32,-3.4212246676835867,40.1,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
56,002558,巨人网络,2026-09-10,26.0,-0.497512437810943,39.8,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
57,603019,中科曙光,2026-09-10,82.35,-0.0970520441586964,39.7,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
58,300014,亿纬锂能,2026-09-10,49.87,-0.7364649681528723,39.6,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
59,600111,北方稀土,2026-09-10,38.18,-1.8508997429305896,37.1,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
