rank,code,name,data_date,close,pct_change,score,rating,daily_trend,weekly_trend,trend_60m,data_confidence,conclusion
24,600941,中国移动,2026-09-08,97.7,-1.0131712259371817,53.7,D,偏空震荡,强势多头,空头,high,偏空震荡/强势多头，60分钟空头；已进入条件化回踩观察区，仍需次日量价确认。
25,600900,长江电力,2026-09-08,27.87,0.07181328545780019,52.3,D,偏空震荡,多头,空头,high,偏空震荡/多头，60分钟空头；目前只适合观察，等待结构改善。
26,600487,亨通光电,2026-09-08,63.11,-1.3906250000000009,51.2,D,偏空震荡,偏空震荡,空头,high,偏空震荡/偏空震荡，60分钟空头；已进入条件化回踩观察区，仍需次日量价确认。
27,600312,平高电气,2026-09-08,19.62,-3.302119270576631,49.4,D,偏空震荡,多头,偏空震荡,high,偏空震荡/多头，60分钟偏空震荡；已进入条件化回踩观察区，仍需次日量价确认。
28,300124,汇川技术,2026-09-08,57.15,-2.971137521222411,47.8,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
29,002050,三花智控,2026-09-08,36.22,-0.7671232876712342,47.8,D,空头,空头,偏多震荡,high,空头/空头，60分钟偏多震荡；目前只适合观察，等待结构改善。
30,603986,兆易创新,2026-09-08,385.96,0.13,47.7,D,空头,偏空震荡,震荡,high,空头/偏空震荡，60分钟震荡；目前只适合观察，等待结构改善。
31,002484,江海股份,2026-09-08,59.6,-3.7933817594834607,47.3,D,空头,偏空震荡,偏多震荡,high,空头/偏空震荡，60分钟偏多震荡；已进入条件化回踩观察区，仍需次日量价确认。
32,600030,中信证券,2026-09-08,27.34,-1.1926273942898469,47.2,D,空头,多头,空头,high,空头/多头，60分钟空头；目前只适合观察，等待结构改善。
33,002415,海康威视,2026-09-08,33.65,-3.4987094924003426,47.1,D,空头,多头,强势空头,high,空头/多头，60分钟强势空头；目前只适合观察，等待结构改善。
34,000977,浪潮信息,2026-09-08,72.32,-3.2378913567032375,46.8,D,偏空震荡,偏空震荡,强势空头,high,偏空震荡/偏空震荡，60分钟强势空头；目前只适合观察，等待结构改善。
35,002475,立讯精密,2026-09-08,55.06,-1.5555158233506172,46.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
36,002126,银轮股份,2026-09-08,40.1,-5.178529203121296,46.2,D,偏空震荡,空头,空头,high,偏空震荡/空头，60分钟空头；目前只适合观察，等待结构改善。
37,300054,鼎龙股份,2026-09-08,67.55,-1.3148283418553786,45.8,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
38,000988,华工科技,2026-09-08,100.53,-1.35,45.7,D,空头,强势空头,偏多震荡,high,空头/强势空头，60分钟偏多震荡；目前只适合观察，等待结构改善。
39,000338,潍柴动力,2026-09-08,26.61,-3.376906318082784,45.3,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
40,002179,中航光电,2026-09-08,34.01,-0.40995607613469875,44.9,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
41,300059,东方财富,2026-09-08,18.84,-0.7898894154818259,44.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
42,600584,长电科技,2026-09-08,68.6,-0.58,44.5,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
43,002371,北方华创,2026-09-08,647.87,-1.9344584878528637,44.1,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
44,002335,科华数据,2026-09-08,30.18,-2.3616952442575223,43.7,D,空头,空头,偏空震荡,high,空头/空头，60分钟偏空震荡；目前只适合观察，等待结构改善。
45,601689,拓普集团,2026-09-08,46.25,-1.7212069698257615,43.6,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
46,688187,时代电气,2026-09-08,46.31,-0.9835364549925174,43.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
47,002594,比亚迪,2026-09-08,86.57,0.06935614379839361,43.2,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
48,603019,中科曙光,2026-09-08,82.54,-1.0074358359318691,43.1,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
49,002156,通富微电,2026-09-08,58.32,-1.4032121724429358,43.0,D,空头,偏空震荡,空头,high,空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
50,600111,北方稀土,2026-09-08,39.04,0.62,42.7,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
51,300014,亿纬锂能,2026-09-08,50.7,-0.5297233666862744,42.4,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
52,600549,厦门钨业,2026-09-08,49.87,-0.8548707753479157,42.1,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
53,300442,润泽科技,2026-09-08,63.03,-1.5002344116268218,41.6,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
54,002185,华天科技,2026-09-08,15.97,-0.6840796019900397,41.5,D,强势空头,偏空震荡,空头,high,强势空头/偏空震荡，60分钟空头；目前只适合观察，等待结构改善。
55,688396,华润微,2026-09-08,56.6,-2.279005524861877,41.4,D,空头,空头,空头,high,空头/空头，60分钟空头；目前只适合观察，等待结构改善。
56,600406,国电南瑞,2026-09-08,22.41,-1.2340237990304148,41.0,D,强势空头,空头,空头,high,强势空头/空头，60分钟空头；目前只适合观察，等待结构改善。
57,600066,宇通客车,2026-09-08,27.91,-1.8290538163911352,40.9,D,空头,空头,强势空头,high,空头/空头，60分钟强势空头；目前只适合观察，等待结构改善。
58,603799,华友钴业,2026-09-08,37.98,0.0,40.9,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
59,600875,东方电气,2026-09-08,24.98,-0.04001600640255454,40.0,D,空头,强势空头,空头,high,空头/强势空头，60分钟空头；目前只适合观察，等待结构改善。
